,bench,bin,highway,lit,name,public_transport,route_ref,shelter,tactile_paving,latitude,longitude,id,wheelchair,bus,covered,network,fixme,passenger_information_display,check_date:shelter,operator,ref_name,departures_board,ref,bicycle_parking,description,lines,check_date:bench,designation,local_ref,source,note,description:de,bus_lines,network:wikidata,network:wikipedia,toilets:wheelchair,network:short,layer,level,construction:public_transport,destination,wheelchair:description,local_ref:note,fare_zone,lanes,lanes:backward,lanes:forward,lastcheck,name:HVV,check_date:tactile_paving,check_date:bin,direction,surface,public_transport:version,official_name,last_check,ref:vhh,shelter:description,check_date,waste_basket,beach,survey:date,route_ref:note,old_name,line,backrest,email,removed:ref_name,uic_ref,removed:operator,operator:note,ref:street,amenity,loc_name,building,alt_name,name:old,comment,route_master,name:note,net,source:route_ref,shelter:note,int_name,alt_name:5304,operator:short,type,route_ref:source,side,alt_name:note,name:description,carriage,name:de,trolleybus,share_taxi,bus_ref,name_old,railway,proposed,FIXME,service,disused,timetable,website,name:source,route_ref:description,junction,service_times,bus_routes,note_1,access,seasonal,start_date,shelter_type,on_demand,phone,url
1895,,,bus_stop,,Norbert-Schmid-Platz,platform,,yes,no,53.6535708,10.0623885,356299398,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,bus_stop,,Högenkamp,platform,,no,,53.6568535,10.0608383,356299399,,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,,,bus_stop,,Heidkamp,platform,,,,53.6597350,10.0599207,356299400,,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,,,bus_stop,,Tegelsbarg (Nord),platform,,yes,,53.6613950,10.0596205,356299401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,,,bus_stop,,Landahlweg,platform,,yes,,53.6561003,10.0607925,356309861,,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,,,bus_stop,,Leuteritzweg,platform,,yes,,53.6589506,10.0599144,356309869,,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,,,bus_stop,,Norbert-Schmid-Platz,platform,,yes,no,53.6540086,10.0630609,356309879,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,,,bus_stop,,Norbert-Schmid-Platz,platform,,yes,no,53.6537242,10.0634350,356309888,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,,,bus_stop,,Wesselstraat,platform,,yes,,53.6553178,10.0673924,356309891,yes,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,,,bus_stop,,Wesselstraat,platform,,yes,,53.6554905,10.0684468,356309892,yes,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,,,bus_stop,,Müssenredder (Mitte),platform,,yes,,53.6553857,10.0730478,356309893,yes,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,,,bus_stop,,Müssenredder (Mitte),platform,,yes,,53.6555232,10.0732283,356309894,yes,yes,,HVV,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,,,bus_stop,,Alte Landstraße (Nord),platform,,yes,,53.6536145,10.0772734,356309895,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,,,bus_stop,,Stüffel,platform,,yes,,53.6703963,10.1338694,356309903,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,,,bus_stop,,Stüffel,platform,,yes,,53.6702806,10.1338743,356309904,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,,,bus_stop,,Stüffeleck,platform,,yes,,53.6692839,10.1429478,356309905,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,,,bus_stop,,Stüffeleck,platform,,yes,,53.6690763,10.1436252,356309906,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,,,bus_stop,,Ohlendorffs Tannen,platform,,yes,,53.6676295,10.1472087,356309907,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,,,bus_stop,,Ohlendorffs Tannen,platform,,yes,,53.6684745,10.1472551,356309908,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,,,bus_stop,,Frankring,platform,,yes,,53.6610448,10.1560499,356309909,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,,yes,bus_stop,,Frankring,platform,,yes,,53.6595635,10.1572136,356309910,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,yes,yes,bus_stop,yes,Rögenweg,platform,,no,yes,53.6563467,10.1602142,356309911,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,,,bus_stop,,U Volksdorf,platform,,yes,no,53.6503916,10.1633997,356309912,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,,,bus_stop,,Bostelwiebeck,platform,7075;7076,yes,,53.1481261,10.6609991,356859088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,,,bus_stop,,"Stapelfeld, Müllverbrennungsanlage",platform,462,no,,53.6175967,10.2228579,357259225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,,,bus_stop,,"Stapelfeld, Brookstieg",platform,462,yes,,53.6198620,10.2314545,357347180,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,,,bus_stop,,"Stapelfeld, Brookstieg",platform,462,no,,53.6198035,10.2315819,357347189,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,yes,yes,bus_stop,,Bf. Rahlstedt (Amtsstraße),platform,,yes,,53.6038595,10.1536752,357348587,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,yes,yes,bus_stop,,Bf. Rahlstedt (Amtsstraße),platform,,yes,no,53.6035743,10.1537868,357348596,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,yes,yes,bus_stop,,Altes Rathaus Rahlstedt,platform,,yes,no,53.6022093,10.1589616,357348604,limited,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,no,yes,bus_stop,,Altes Rathaus Rahlstedt,platform,,no,no,53.6022055,10.1592817,357348610,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,,yes,bus_stop,,Buchwaldstraße,platform,,,,53.5989266,10.1627723,357348616,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,,,bus_stop,,Buchwaldstraße,platform,,,,53.5996580,10.1626208,357348621,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,no,,bus_stop,,Amtsstraße,platform,162,no,no,53.5962318,10.1608330,357348624,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,,,bus_stop,,Amtsstraße,platform,,,,53.5970274,10.1633656,357348630,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,yes,,bus_stop,,Theodor-Storm-Straße,platform,162,no,no,53.5933153,10.1608821,357348635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,yes,,bus_stop,,Theodor-Storm-Straße,platform,162,yes,no,53.5929696,10.1607294,357348640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,yes,,bus_stop,,Kinderkrankenhaus Wilhelmstift,platform,35;E62;162;262;618,yes,no,53.5894092,10.1622162,357348645,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,yes,,bus_stop,,Kinderkrankenhaus Wilhelmstift,platform,35;E62;162;262;618,yes,no,53.5889698,10.1598395,357348649,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,no,,bus_stop,,Hüllenkamp,platform,35;E62;162;262;618,yes,no,53.5878500,10.1554735,357348654,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,yes,,bus_stop,,Hüllenkamp,platform,35;E62;162;262;618,yes,no,53.5875282,10.1546420,357348659,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,yes,,bus_stop,,Potsdamer Straße,platform,35;E62;162;262;618,yes,no,53.5857255,10.1481631,357348665,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,yes,,bus_stop,,Potsdamer Straße,platform,35;E62;162;262;618,yes,no,53.5861117,10.1492991,357348672,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,yes,,bus_stop,,Berliner Platz,platform,,yes,no,53.5840775,10.1405312,357348678,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,yes,,bus_stop,,Berliner Platz,platform,,yes,no,53.5838452,10.1424289,357348691,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,yes,,bus_stop,,Köpenicker Straße,platform,162;262,yes,no,53.5845291,10.1324359,357348696,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,yes,,bus_stop,,Köpenicker Straße,platform,27;162;262;567,yes,yes,53.5844367,10.1345627,357348702,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,,,bus_stop,,Kuehnstraße,platform,,yes,no,53.5826053,10.1268981,357348707,yes,yes,,HVV,,,,,,,,,,,,,,,,,162;262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,,,bus_stop,,Kuehnstraße,platform,162;262,no,no,53.5818609,10.1264383,357348712,yes,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,,,bus_stop,,Albert-Schweitzer-Ring,platform,,yes,no,53.5794067,10.1228703,357348716,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,,,bus_stop,,Albert-Schweitzer-Ring,platform,,yes,no,53.5793696,10.1231726,357348722,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,,,bus_stop,,Am Jenfelder Moor,platform,,yes,no,53.5768106,10.1147654,357348728,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,,,bus_stop,,Am Jenfelder Moor,platform,,yes,no,53.5761754,10.1133461,357348733,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,yes,yes,bus_stop,yes,Schimmelmannstraße (Mitte),platform,11;261,yes,no,53.5732911,10.1046205,357348738,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,,,bus_stop,,Schimmelmannstraße (Mitte),platform,,yes,,53.5728036,10.1067116,357348745,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,bus_stop,,Ziethenstraße,platform,,no,no,53.5768557,10.1023664,357348750,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,,,bus_stop,,Ziethenstraße,platform,,no,no,53.5767574,10.1027092,357348754,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,yes,yes,bus_stop,yes,Kedenburgstraße,platform,,yes,no,53.5750484,10.0875807,357348759,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,yes,yes,bus_stop,yes,Kedenburgstraße,platform,,yes,yes,53.5749634,10.0876752,357348765,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,yes,yes,bus_stop,yes,Josephstraße,platform,,yes,no,53.5729930,10.0804854,357348768,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,yes,yes,bus_stop,yes,Josephstraße,platform,,yes,no,53.5726496,10.0784512,357348773,limited,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,yes,yes,bus_stop,yes,U Borgweg,platform,,no,no,53.5909071,10.0158249,357357830,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,,bus_stop,,"Braak, Braaker Grund",platform,462,no,,53.6217675,10.2334897,357380861,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,,,bus_stop,,"Braak, Braaker Grund",platform,462,yes,,53.6217125,10.2332305,357380867,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,yes,yes,bus_stop,yes,Stadtpark (Planetarium),platform,179,yes,no,53.5963161,10.0141142,357569526,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,yes,yes,bus_stop,yes,Stadtpark (Planetarium),platform,179,yes,no,53.5957686,10.0135483,357569529,no,,,,,,2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,yes,yes,bus_stop,yes,Jahnring (Mitte),platform,,yes,no,53.5990573,10.0137328,357569531,,yes,,HVV,,,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,yes,yes,bus_stop,yes,Jahnring (Mitte),platform,,yes,no,53.5998519,10.0143594,357569533,yes,yes,,HVV,,,2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,,,bus_stop,,Brombeerweg (West),platform,,yes,,53.6279792,10.0263431,357578770,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,bus_stop,,Brombeerweg (West),platform,,yes,,53.6286792,10.0267269,357578772,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,,,bus_stop,,Heinrich-Traun-Platz,platform,,yes,,53.6334124,10.0341259,357578777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,bus_stop,,Heinrich-Traun-Platz,platform,,yes,,53.6333985,10.0346406,357578779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,,,bus_stop,,Distelkoppel,platform,,yes,,53.6358545,10.0436440,357578782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,,,bus_stop,,Distelkoppel,platform,,yes,,53.6361106,10.0437229,357578784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,,,bus_stop,,Am Gehöckel,platform,,yes,,53.6400873,10.0550785,357578788,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,,,bus_stop,,Am Gehöckel,platform,,yes,,53.6398906,10.0536947,357578791,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,,,bus_stop,,Vogtskamp,platform,,yes,,53.6432533,10.0654297,357578794,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,,,bus_stop,,Vogtskamp,platform,,yes,,53.6433516,10.0649878,357578797,yes,,,,position prüfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,,,bus_stop,,Emekesweg,platform,,yes,,53.6466537,10.0763060,357578801,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,,,bus_stop,,Emekesweg,platform,,yes,,53.6468369,10.0775619,357578803,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,yes,yes,bus_stop,,Hinsbleek,platform,,yes,,53.6515758,10.0781819,357578806,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,yes,yes,bus_stop,,Hinsbleek,platform,,yes,,53.6516033,10.0784896,357578809,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,yes,yes,bus_stop,,Rotenhäuser Straße,platform,,yes,no,53.5045382,9.9918003,360209257,yes,,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,yes,yes,bus_stop,yes,Rotenhäuser Straße,platform,,yes,no,53.5043992,9.9920345,360209258,yes,,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
